rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
8,CSharp,Wox,21540,2314,C#,https://github.com/Wox-launcher/Wox,Wox-launcher,820,2022-02-14T02:06:47Z,"Launcher for Windows, an alternative to Alfred and Launchy."
9,CSharp,dnSpy,20449,3970,C#,https://github.com/dnSpy/dnSpy,dnSpy,0,2020-12-20T23:55:15Z,.NET debugger and assembly editor
10,CSharp,eShopOnContainers,20205,8672,C#,https://github.com/dotnet-architecture/eShopOnContainers,dotnet-architecture,32,2022-04-02T09:04:49Z,"Cross-platform .NET sample microservices and container based application that runs on Linux Windows and macOS. Powered by .NET 6, Docker Containers and Azure Kubernetes Services. Supports Visual Studio, VS for Mac and CLI based environments with Docker CLI, dotnet CLI, VS Code or any other code editor."
11,CSharp,ShareX,19145,2474,C#,https://github.com/ShareX/ShareX,ShareX,345,2022-03-31T16:09:30Z,"ShareX is a free and open source program that lets you capture or record any area of your screen and share it with a single press of a key. It also allows uploading images, text or other types of files to many supported destinations you can choose from."
12,CSharp,WaveFunctionCollapse,17502,932,C#,https://github.com/mxgmn/WaveFunctionCollapse,mxgmn,0,2022-02-07T14:59:59Z,Bitmap & tilemap generation from a single example with the help of ideas from quantum mechanics
13,CSharp,ScreenToGif,16966,1786,C#,https://github.com/NickeManarin/ScreenToGif,NickeManarin,175,2022-03-28T20:44:36Z,"🎬 ScreenToGif allows you to record a selected area of your screen, edit and save it as a gif or video."
14,CSharp,awesome-dotnet-core,16029,2527,C#,https://github.com/thangchung/awesome-dotnet-core,thangchung,19,2022-03-16T15:57:37Z,":honeybee: A collection of awesome .NET core libraries, tools, frameworks and software"
15,CSharp,roslyn,15704,3573,C#,https://github.com/dotnet/roslyn,dotnet,8621,2022-04-03T01:36:26Z,The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.
16,CSharp,Dapper,14748,3491,C#,https://github.com/DapperLib/Dapper,DapperLib,301,2022-03-20T03:35:10Z,Dapper - a simple object mapper for .Net
17,CSharp,ILSpy,14706,2798,C#,https://github.com/icsharpcode/ILSpy,icsharpcode,182,2022-04-02T18:22:06Z,".NET Decompiler with support for PDB generation, ReadyToRun, Metadata (&more) - cross-platform!"
18,CSharp,maui,14712,815,C#,https://github.com/dotnet/maui,dotnet,778,2022-04-03T02:10:09Z,".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop."
19,CSharp,RevokeMsgPatcher,14130,2001,C#,https://github.com/huiyadanli/RevokeMsgPatcher,huiyadanli,26,2022-03-25T16:20:03Z,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）
20,CSharp,jellyfin,13900,1430,C#,https://github.com/jellyfin/jellyfin,jellyfin,597,2022-04-02T19:13:41Z,The Free Software Media System
21,CSharp,Avalonia,13481,1209,C#,https://github.com/AvaloniaUI/Avalonia,AvaloniaUI,1221,2022-04-03T01:15:55Z,A cross-platform UI framework for .NET
22,CSharp,ml-agents,12698,3381,C#,https://github.com/Unity-Technologies/ml-agents,Unity-Technologies,187,2022-03-15T23:39:47Z,Unity Machine Learning Agents Toolkit
23,CSharp,MaterialDesignInXamlToolkit,12020,2938,C#,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,MaterialDesignInXAML,235,2022-04-02T06:30:54Z,"Google's Material Design in XAML & WPF, for C# & VB.Net. "
24,CSharp,Ryujinx,11641,1428,C#,https://github.com/Ryujinx/Ryujinx,Ryujinx,315,2022-04-03T02:05:49Z,Experimental Nintendo Switch Emulator written in C#
25,CSharp,efcore,11157,2747,C#,https://github.com/dotnet/efcore,dotnet,1551,2022-04-02T05:07:02Z,"EF Core is a modern object-database mapper for .NET. It supports LINQ queries, change tracking, updates, and schema migrations."
26,CSharp,QuickLook,11035,836,C#,https://github.com/QL-Win/QuickLook,QL-Win,318,2022-03-23T22:31:28Z,Bring macOS “Quick Look” feature to Windows
27,CSharp,netch,10971,1857,C#,https://github.com/netchx/netch,netchx,9,2022-03-29T10:45:32Z,A simple proxy client
28,CSharp,OpenRA,10705,2374,C#,https://github.com/OpenRA/OpenRA,OpenRA,1512,2022-04-02T19:00:17Z,"Open Source real-time strategy game engine for early Westwood games such as Command & Conquer: Red Alert written in C# using SDL and OpenGL. Runs on Windows, Linux, *BSD and Mac OS X."
29,CSharp,Polly,10328,971,C#,https://github.com/App-vNext/Polly,App-vNext,71,2022-03-20T18:48:16Z,"Polly is a .NET resilience and transient-fault-handling library that allows developers to express policies such as Retry, Circuit Breaker, Timeout, Bulkhead Isolation, and Fallback in a fluent and thread-safe manner. From version 6.0.1, Polly targets .NET Standard 1.1 and 2.0+."
30,CSharp,AspNetCore.Docs,10286,24008,C#,https://github.com/dotnet/AspNetCore.Docs,dotnet,529,2022-04-02T13:34:50Z,Documentation for ASP.NET Core
31,CSharp,aspnetboilerplate,10265,3598,C#,https://github.com/aspnetboilerplate/aspnetboilerplate,aspnetboilerplate,168,2022-03-31T10:57:09Z,ASP.NET Boilerplate - Web Application Framework
32,CSharp,ip2region,10119,1871,C#,https://github.com/lionsoul2014/ip2region,lionsoul2014,26,2022-01-01T12:27:34Z,"Ip2region is a offline IP location library with accuracy rate of 99.9% and 0.0x millseconds searching performance. DB file is ONLY a few megabytes with all IP address stored. binding for Java,PHP,C,Python,Nodejs,Golang,C#,lua. Binary,B-tree,Memory searching algorithm"
33,CSharp,CleanArchitecture,9912,1826,C#,https://github.com/ardalis/CleanArchitecture,ardalis,15,2022-03-29T03:15:46Z,Clean Architecture Solution Template: A starting point for Clean Architecture with ASP.NET Core
34,CSharp,mono,9762,3674,C#,https://github.com/mono/mono,mono,2064,2022-04-01T14:43:02Z,"Mono open source ECMA CLI, C# and .NET implementation."
35,CSharp,server,9515,819,C#,https://github.com/bitwarden/server,bitwarden,97,2022-04-01T20:08:49Z,"The core infrastructure backend (API, database, Docker, etc)."
36,CSharp,osu,9460,1571,C#,https://github.com/ppy/osu,ppy,785,2022-04-02T23:17:22Z,rhythm is just a *click* away!
37,CSharp,DevToys,9318,466,C#,https://github.com/veler/DevToys,veler,126,2022-03-31T16:38:31Z,A Swiss Army knife for developers.
38,CSharp,Newtonsoft.Json,9196,3002,C#,https://github.com/JamesNK/Newtonsoft.Json,JamesNK,565,2022-03-03T17:57:25Z,Json.NET is a popular high-performance JSON framework for .NET
39,CSharp,UnityCsReference,8914,1959,C#,https://github.com/Unity-Technologies/UnityCsReference,Unity-Technologies,0,2022-04-01T16:55:05Z,Unity C# reference source code.
40,CSharp,AutoMapper,8657,1677,C#,https://github.com/AutoMapper/AutoMapper,AutoMapper,0,2022-03-28T08:59:29Z,A convention-based object-object mapper in .NET. 
41,CSharp,CefSharp,8632,2772,C#,https://github.com/cefsharp/CefSharp,cefsharp,38,2022-04-01T07:44:51Z,.NET (WPF and Windows Forms) bindings for the Chromium Embedded Framework
42,CSharp,csharplang,8626,899,C#,https://github.com/dotnet/csharplang,dotnet,426,2022-04-01T21:43:58Z,The official repo for the design of the C# programming language
43,CSharp,SignalR,8610,2283,C#,https://github.com/SignalR/SignalR,SignalR,27,2022-03-09T17:36:40Z,Incredibly simple real-time web for .NET
44,CSharp,IdentityServer4,8616,3460,C#,https://github.com/IdentityServer/IdentityServer4,IdentityServer,56,2022-03-21T11:05:11Z,OpenID Connect and OAuth 2.0 Framework for ASP.NET Core
45,CSharp,runtime,8602,2968,C#,https://github.com/dotnet/runtime,dotnet,7902,2022-04-03T02:30:03Z,".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps."
46,CSharp,orleans,8389,1835,C#,https://github.com/dotnet/orleans,dotnet,302,2022-04-02T05:13:33Z,Cloud Native application framework for .NET
47,CSharp,RestSharp,8353,2226,C#,https://github.com/restsharp/RestSharp,restsharp,28,2022-03-31T21:37:28Z,Simple REST and HTTP API Client for .NET
48,CSharp,MonoGame,8296,2569,C#,https://github.com/MonoGame/MonoGame,MonoGame,686,2022-03-01T03:57:33Z,One framework for creating powerful cross-platform games.
49,CSharp,PEASS-ng,8254,2036,C#,https://github.com/carlospolop/PEASS-ng,carlospolop,3,2022-04-01T17:40:18Z,PEASS - Privilege Escalation Awesome Scripts SUITE (with colors)
50,CSharp,FluentTerminal,8237,426,C#,https://github.com/felixse/FluentTerminal,felixse,232,2022-03-26T12:28:06Z,A Terminal Emulator based on UWP and web technologies.
51,CSharp,MahApps.Metro,8177,2395,C#,https://github.com/MahApps/MahApps.Metro,MahApps,66,2022-03-17T23:08:38Z,A framework that allows developers to cobble together a better UI for their own WPF applications with minimal effort.
52,CSharp,CleanArchitecture,8215,1882,C#,https://github.com/jasontaylordev/CleanArchitecture,jasontaylordev,73,2022-04-03T00:06:04Z,Clean Architecture Solution Template for .NET 6
53,CSharp,choco,8129,811,C#,https://github.com/chocolatey/choco,chocolatey,750,2022-03-30T22:26:51Z,Chocolatey - the package manager for Windows
54,CSharp,machinelearning,7876,1733,C#,https://github.com/dotnet/machinelearning,dotnet,651,2022-03-31T20:11:18Z,ML.NET is an open source and cross-platform machine learning framework for .NET.
55,CSharp,AssetStudio,7903,1500,C#,https://github.com/Perfare/AssetStudio,Perfare,64,2022-03-24T02:48:22Z,"AssetStudio is a tool for exploring, extracting and exporting assets and assetbundles."
56,CSharp,basic-computer-games,7850,1031,C#,https://github.com/coding-horror/basic-computer-games,coding-horror,7,2022-04-02T19:13:46Z,"An updated version of the classic ""Basic Computer Games"" book, with well-written examples in a variety of common MEMORY SAFE, SCRIPTING programming languages. See https://coding-horror.github.io/basic-computer-games/"
57,CSharp,N_m3u8DL-CLI,7743,1478,C#,https://github.com/nilaoda/N_m3u8DL-CLI,nilaoda,176,2022-03-14T03:02:23Z,"[.NET] m3u8 downloader 开源的命令行m3u8/HLS/dash下载器，支持普通AES-128-CBC解密，多线程，自定义请求头等. 支持简体中文,繁体中文和英文. English Supported."
58,CSharp,abp,7752,2444,C#,https://github.com/abpframework/abp,abpframework,567,2022-04-02T15:19:06Z,Open Source Web Application Framework for ASP.NET Core
59,CSharp,MediatR,7748,931,C#,https://github.com/jbogard/MediatR,jbogard,70,2022-02-14T14:11:00Z,"Simple, unambitious mediator implementation in .NET"
60,CSharp,ArchiSteamFarm,7702,891,C#,https://github.com/JustArchiNET/ArchiSteamFarm,JustArchiNET,1,2022-04-02T14:46:42Z,C# application with primary purpose of farming Steam cards from multiple accounts simultaneously.
1,CPP,tensorflow,164023,86581,C++,https://github.com/tensorflow/tensorflow,tensorflow,2285,2022-04-02T18:47:18Z,An Open Source Machine Learning Framework for Everyone
2,CPP,electron,101098,13367,C++,https://github.com/electron/electron,electron,1478,2022-04-02T13:00:26Z,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS"
3,CPP,terminal,82085,7287,C++,https://github.com/microsoft/terminal,microsoft,1418,2022-04-01T17:52:19Z,"The new Windows Terminal and the original Windows console host, all in the same place!"
4,CPP,bitcoin,62978,32016,C++,https://github.com/bitcoin/bitcoin,bitcoin,600,2022-04-03T01:44:23Z,Bitcoin Core integration/staging tree
5,CPP,opencv,60669,50799,C++,https://github.com/opencv/opencv,opencv,1992,2022-04-02T22:20:05Z,Open Source Computer Vision Library
6,CPP,swift,59158,9499,C++,https://github.com/apple/swift,apple,0,2022-04-03T01:02:50Z,The Swift Programming Language
7,CPP,pytorch,55028,15256,C++,https://github.com/pytorch/pytorch,pytorch,7842,2022-04-03T02:45:20Z,Tensors and Dynamic neural networks in Python with strong GPU acceleration
8,CPP,protobuf,53687,13940,C++,https://github.com/protocolbuffers/protobuf,protocolbuffers,943,2022-04-03T00:43:04Z,Protocol Buffers - Google's data interchange format
9,CPP,godot,47745,8581,C++,https://github.com/godotengine/godot,godotengine,6023,2022-04-03T01:30:16Z,Godot Engine – Multi-platform 2D and 3D game engine
10,CPP,tesseract,44577,7907,C++,https://github.com/tesseract-ocr/tesseract,tesseract-ocr,348,2022-04-02T16:18:54Z,Tesseract Open Source OCR Engine (main repository)
11,CPP,x64dbg,38318,1804,C++,https://github.com/x64dbg/x64dbg,x64dbg,488,2022-03-26T13:09:43Z,An open-source x64/x32 debugger for windows.
12,CPP,imgui,37119,6436,C++,https://github.com/ocornut/imgui,ocornut,611,2022-04-02T08:25:20Z,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies
13,CPP,grpc,33831,8945,C++,https://github.com/grpc/grpc,grpc,791,2022-04-02T17:15:24Z,"The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)"
14,CPP,caffe,32366,18969,C++,https://github.com/BVLC/caffe,BVLC,888,2022-03-31T09:55:07Z,Caffe: a fast open framework for deep learning.
15,CPP,json,29271,5038,C++,https://github.com/nlohmann/json,nlohmann,30,2022-04-01T12:38:17Z,JSON for Modern C++
16,CPP,leveldb,28818,6397,C++,https://github.com/google/leveldb,google,151,2022-03-27T06:52:20Z,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.
17,CPP,phantomjs,28784,5835,C++,https://github.com/ariya/phantomjs,ariya,15,2021-10-14T15:00:58Z,Scriptable Headless Browser
18,CPP,aria2,25965,2937,C++,https://github.com/aria2/aria2,aria2,858,2022-04-02T09:18:04Z,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink."
19,CPP,googletest,25534,8436,C++,https://github.com/google/googletest,google,183,2022-04-02T13:10:39Z,GoogleTest - Google Testing and Mocking Framework
20,CPP,rethinkdb,25307,1848,C++,https://github.com/rethinkdb/rethinkdb,rethinkdb,1399,2022-04-02T15:22:23Z,The open-source database for the realtime web.
21,CPP,Magisk,24973,6154,C++,https://github.com/topjohnwu/Magisk,topjohnwu,23,2022-04-02T11:28:30Z,The Magic Mask for Android
22,CPP,calculator,24042,4386,C++,https://github.com/microsoft/calculator,microsoft,250,2022-03-29T19:06:40Z,Windows Calculator: A simple yet powerful calculator that ships with Windows
23,CPP,openpose,23776,7036,C++,https://github.com/CMU-Perceptual-Computing-Lab/openpose,CMU-Perceptual-Computing-Lab,139,2022-03-29T10:10:59Z,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation"
24,CPP,interview,23471,6465,C++,https://github.com/huihut/interview,huihut,4,2022-03-18T19:55:23Z,"📚 C/C++ 技术面试基础知识总结，包括语言、程序库、数据结构、算法、系统、网络、链接装载库等知识及面试经验、招聘、内推等信息。This repository is a summary of the basic knowledge of recruiting job seekers and beginners in the direction of C/C++ technology, including language, program library, data structure, algorithm, system, network, link loading library, interview experience, recruitment, recommendation, etc."
25,CPP,cmder,23451,1939,C++,https://github.com/cmderdev/cmder,cmderdev,25,2022-03-17T12:14:08Z,Lovely console emulator package for Windows
26,CPP,ClickHouse,22941,4563,C++,https://github.com/ClickHouse/ClickHouse,ClickHouse,1899,2022-04-03T02:55:19Z,ClickHouse® is a free analytics DBMS for big data
27,CPP,xgboost,22432,8350,C++,https://github.com/dmlc/xgboost,dmlc,237,2022-04-02T11:32:43Z,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow"
28,CPP,rocksdb,22196,5055,C++,https://github.com/facebook/rocksdb,facebook,408,2022-04-02T16:53:06Z,"A library that provides an embeddable, persistent key-value store for fast storage."
29,CPP,folly,21656,4602,C++,https://github.com/facebook/folly,facebook,302,2022-04-03T02:54:47Z,An open-source C++ library developed and used at Facebook.
30,CPP,mongo,21407,5182,C++,https://github.com/mongodb/mongo,mongodb,0,2022-04-02T21:46:34Z,The MongoDB Database
31,CPP,apollo,20444,8286,C++,https://github.com/ApolloAuto/apollo,ApolloAuto,1079,2022-04-02T05:16:53Z,An open autonomous driving platform
32,CPP,RedisDesktopManager,19983,3119,C++,https://github.com/uglide/RedisDesktopManager,uglide,32,2022-03-27T19:21:05Z,:wrench: Cross-platform Developer GUI for Redis
33,CPP,incubator-mxnet,19938,6905,C++,https://github.com/apache/incubator-mxnet,apache,1772,2022-04-01T17:12:23Z,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more"
34,CPP,CPlusPlusThings,19806,4957,C++,https://github.com/Light-City/CPlusPlusThings,Light-City,51,2022-03-18T09:11:55Z,C++那些事
35,CPP,yuzu,19665,1646,C++,https://github.com/yuzu-emu/yuzu,yuzu-emu,931,2022-04-03T01:43:57Z,Nintendo Switch Emulator
36,CPP,v8,19335,3614,C++,https://github.com/v8/v8,v8,0,2022-04-01T06:59:50Z,The official mirror of the V8 Git repository
37,CPP,envoy,19282,3630,C++,https://github.com/envoyproxy/envoy,envoyproxy,1140,2022-04-02T21:19:53Z,Cloud-native high-performance edge/middle/service proxy
38,CPP,DeepSpeech,19297,3449,C++,https://github.com/mozilla/DeepSpeech,mozilla,108,2022-03-09T13:18:48Z,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices ranging from a Raspberry Pi 4 to high power GPU servers."
39,CPP,C-Plus-Plus,18826,5076,C++,https://github.com/TheAlgorithms/C-Plus-Plus,TheAlgorithms,7,2022-03-28T10:16:10Z,"Collection of various algorithms in mathematics, machine learning, computer science and physics implemented in C++ for educational purposes."
40,CPP,serenity,18811,2045,C++,https://github.com/SerenityOS/serenity,SerenityOS,491,2022-04-03T02:36:24Z,The Serenity Operating System 🐞
41,CPP,osquery,18789,2287,C++,https://github.com/osquery/osquery,osquery,496,2022-04-02T23:16:08Z,"SQL powered operating system instrumentation, monitoring, and analytics."
42,CPP,fish-shell,18633,1523,C++,https://github.com/fish-shell/fish-shell,fish-shell,462,2022-04-03T02:10:00Z,The user-friendly command line shell.
43,CPP,taichi,18619,1916,C++,https://github.com/taichi-dev/taichi,taichi-dev,423,2022-04-02T15:19:30Z,Productive & portable high-performance programming in Python.
44,CPP,tdesktop,18444,3984,C++,https://github.com/telegramdesktop/tdesktop,telegramdesktop,734,2022-04-01T12:23:23Z,Telegram Desktop messaging app
45,CPP,Paddle,17878,4409,C++,https://github.com/PaddlePaddle/Paddle,PaddlePaddle,2115,2022-04-03T02:59:54Z,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）
46,CPP,weex,17850,2168,C++,https://github.com/alibaba/weex,alibaba,26,2022-03-04T06:43:01Z,A framework for building Mobile cross-platform UI
47,CPP,srs,17676,4438,C++,https://github.com/ossrs/srs,ossrs,183,2022-04-02T00:22:50Z,"SRS is a simple, high efficiency and realtime video server, supports RTMP, WebRTC, HLS, HTTP-FLV and SRT."
48,CPP,flatbuffers,17672,2754,C++,https://github.com/google/flatbuffers,google,118,2022-04-02T01:30:31Z,FlatBuffers: Memory Efficient Serialization Library
49,CPP,swoole-src,17325,3188,C++,https://github.com/swoole/swoole-src,swoole,78,2022-04-02T10:37:08Z,🚀 Coroutine-based concurrency library for PHP
50,CPP,hhvm,17220,2989,C++,https://github.com/facebook/hhvm,facebook,591,2022-04-03T02:46:18Z,A virtual machine for executing programs written in Hack.
51,CPP,CNTK,17142,4392,C++,https://github.com/microsoft/CNTK,microsoft,753,2021-08-27T04:46:43Z,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit"
52,CPP,TrafficMonitor,17020,1954,C++,https://github.com/zhongyang219/TrafficMonitor,zhongyang219,541,2022-03-26T12:49:26Z,这是一个用于显示当前网速、CPU及内存利用率的桌面悬浮窗软件，并支持任务栏显示，支持更换皮肤。
53,CPP,modern-cpp-tutorial,16957,2217,C++,https://github.com/changkun/modern-cpp-tutorial,changkun,5,2022-03-26T13:00:23Z,📚 Modern C++ Tutorial: C++11/14/17/20 On the Fly | https://changkun.de/modern-cpp/
54,CPP,flameshot,16943,1085,C++,https://github.com/flameshot-org/flameshot,flameshot-org,318,2022-04-02T14:13:42Z,Powerful yet simple to use screenshot software :desktop_computer: :camera_flash:
55,CPP,aseprite,16911,1486,C++,https://github.com/aseprite/aseprite,aseprite,1190,2022-03-31T22:36:19Z,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)"
56,CPP,mediapipe,16769,3500,C++,https://github.com/google/mediapipe,google,309,2022-03-23T01:11:45Z,"Cross-platform, customizable ML solutions for live and streaming media."
57,CPP,Proton,16759,736,C++,https://github.com/ValveSoftware/Proton,ValveSoftware,3316,2022-04-01T21:17:11Z,Compatibility tool for Steam Play based on Wine and additional components
58,CPP,winget-cli,16618,897,C++,https://github.com/microsoft/winget-cli,microsoft,452,2022-04-01T21:27:41Z,Windows Package Manager CLI (aka winget)
59,CPP,faiss,16587,2565,C++,https://github.com/facebookresearch/faiss,facebookresearch,198,2022-04-02T12:08:12Z,A library for efficient similarity search and clustering of dense vectors.
60,CPP,sqlitebrowser,16260,1803,C++,https://github.com/sqlitebrowser/sqlitebrowser,sqlitebrowser,530,2022-03-31T19:13:46Z,"Official home of the DB Browser for SQLite (DB4S) project. Previously known as ""SQLite Database Browser"" and ""Database Browser for SQLite"". Website at: "
1,Clojure,FiraCode,62920,2795,Clojure,https://github.com/tonsky/FiraCode,tonsky,299,2022-04-01T14:55:17Z,Free monospaced font with programming ligatures
2,Clojure,metabase,27982,3852,Clojure,https://github.com/metabase/metabase,metabase,2064,2022-04-02T22:28:22Z,"The simplest, fastest way to get business intelligence and analytics  to everyone in your company :yum:"
3,Clojure,logseq,12145,733,Clojure,https://github.com/logseq/logseq,logseq,988,2022-04-03T01:18:25Z,"A privacy-first, open-source platform for knowledge management and collaboration. Desktop app download link: https://github.com/logseq/logseq/releases, roadmap: https://trello.com/b/8txSM12G/roadmap"
4,Clojure,LightTable,11684,941,Clojure,https://github.com/LightTable/LightTable,LightTable,162,2022-03-26T01:28:56Z,The Light Table IDE ⛺
5,Clojure,penpot,9852,481,Clojure,https://github.com/penpot/penpot,penpot,195,2022-04-02T21:22:50Z,Penpot - The Open-Source design & prototyping platform
6,Clojure,clojurescript,8841,779,Clojure,https://github.com/clojure/clojurescript,clojure,0,2022-03-23T10:54:15Z,Clojure to JS compiler
7,Clojure,leiningen,7201,1638,Clojure,https://github.com/technomancy/leiningen,technomancy,148,2022-01-31T23:00:49Z,Automate Clojure projects without setting your hair on fire.
8,Clojure,om,6670,374,Clojure,https://github.com/omcljs/om,omcljs,66,2020-08-17T12:30:25Z,ClojureScript interface to Facebook's React
9,Clojure,athens,5823,339,Clojure,https://github.com/athensresearch/athens,athensresearch,277,2022-04-02T22:44:09Z,Free self-hosted desktop app: https://github.com/athensresearch/athens/releases; Try the demo at https://athensresearch.github.io/athens; Docs viewable at https://athensresearch.github.io/docs/
10,Clojure,jepsen,5609,652,Clojure,https://github.com/jepsen-io/jepsen,jepsen-io,41,2022-03-01T15:28:10Z,"A framework for distributed systems verification, with fault injection"
11,Clojure,overtone,5431,441,Clojure,https://github.com/overtone/overtone,overtone,107,2022-03-05T06:09:15Z,Collaborative Programmable Music 
12,Clojure,re-frame,5055,696,Clojure,https://github.com/day8/re-frame,day8,23,2022-03-31T21:19:36Z,"A ClojureScript framework for building user interfaces, leveraging React"
13,Clojure,datascript,4662,282,Clojure,https://github.com/tonsky/datascript,tonsky,67,2022-03-15T17:33:56Z,"Immutable database and Datalog query engine for Clojure, ClojureScript and JS"
14,Clojure,reagent,4422,393,Clojure,https://github.com/reagent-project/reagent,reagent-project,43,2022-03-09T09:42:51Z,A minimalistic ClojureScript interface to React.js
15,Clojure,riemann,4107,529,Clojure,https://github.com/riemann/riemann,riemann,20,2022-03-13T10:04:04Z,"A network event stream processing system, in Clojure."
16,Clojure,compojure,3921,255,Clojure,https://github.com/weavejester/compojure,weavejester,6,2022-04-01T04:07:27Z,A concise routing library for Ring/Clojure
17,Clojure,icepick,3800,215,Clojure,https://github.com/frankiesardo/icepick,frankiesardo,22,2021-05-26T07:01:41Z,Android Instance State made easy
18,Clojure,clojure-koans,3540,2051,Clojure,https://github.com/functional-koans/clojure-koans,functional-koans,10,2022-02-15T22:10:50Z,A set of exercises for learning Clojure
19,Clojure,ring,3420,495,Clojure,https://github.com/ring-clojure/ring,ring-clojure,38,2022-03-28T05:09:08Z,Clojure HTTP server abstraction
20,Clojure,status-react,3399,870,Clojure,https://github.com/status-im/status-react,status-im,296,2022-04-01T15:21:53Z,"a free (libre) open source, mobile OS for Ethereum"
21,Clojure,mori,3354,154,Clojure,https://github.com/swannodette/mori,swannodette,48,2020-04-19T19:59:59Z,ClojureScript's persistent data structures and supporting API from the comfort of vanilla JavaScript
22,Clojure,modern-cljs,2915,307,Clojure,https://github.com/magomimmo/modern-cljs,magomimmo,32,2020-10-09T18:44:09Z,A series of tutorials on ClojureScript
23,Clojure,lein-figwheel,2875,216,Clojure,https://github.com/bhauman/lein-figwheel,bhauman,92,2021-11-02T13:59:35Z,Figwheel builds your ClojureScript code and hot loads it into the browser as you are coding!
24,Clojure,quil,2740,157,Clojure,https://github.com/quil/quil,quil,43,2022-03-31T20:36:41Z,Main repo. Quil source code.
25,Clojure,babashka,2662,174,Clojure,https://github.com/babashka/babashka,babashka,32,2022-04-02T21:41:07Z,"Native, fast starting Clojure interpreter for scripting"
26,Clojure,instaparse,2519,135,Clojure,https://github.com/Engelberg/instaparse,Engelberg,28,2020-08-10T20:17:07Z,
27,Clojure,pedestal,2490,287,Clojure,https://github.com/pedestal/pedestal,pedestal,43,2022-03-18T20:15:09Z,The Pedestal Server-side Libraries
28,Clojure,clojure-cookbook,2426,429,Clojure,https://github.com/clojure-cookbook/clojure-cookbook,clojure-cookbook,36,2021-10-31T20:56:25Z,This is the home of O'Reilly's Clojure Cookbook - http://clojure-cookbook.com
29,Clojure,aleph,2405,236,Clojure,https://github.com/clj-commons/aleph,clj-commons,46,2022-04-01T20:14:39Z,Asynchronous communication for Clojure
30,Clojure,hiccup,2371,173,Clojure,https://github.com/weavejester/hiccup,weavejester,20,2022-01-26T17:11:18Z,Fast library for rendering HTML in Clojure
31,Clojure,swarmpit,2333,228,Clojure,https://github.com/swarmpit/swarmpit,swarmpit,135,2021-12-19T15:04:25Z,Lightweight mobile-friendly Docker Swarm management UI
32,Clojure,awesome-clojure,2326,191,Clojure,https://github.com/razum2um/awesome-clojure,razum2um,2,2022-02-09T07:18:18Z,A curated list of awesome Clojure libraries and resources. Inspired by awesome-... stuff
33,Clojure,specter,2324,91,Clojure,https://github.com/redplanetlabs/specter,redplanetlabs,29,2022-03-18T17:45:30Z,Clojure(Script)'s missing piece
34,Clojure,schema,2229,253,Clojure,https://github.com/plumatic/schema,plumatic,22,2022-03-30T04:50:48Z,Clojure(Script) library for declarative data description and validation
35,Clojure,incanter,2199,296,Clojure,https://github.com/incanter/incanter,incanter,66,2020-03-20T12:23:59Z,"Clojure-based, R-like statistical computing and graphics environment for the JVM"
36,Clojure,onyx,2026,212,Clojure,https://github.com/onyx-platform/onyx,onyx-platform,80,2019-08-31T10:58:07Z,"Distributed, masterless, high performance, fault tolerant data processing"
37,Clojure,component,1951,93,Clojure,https://github.com/stuartsierra/component,stuartsierra,1,2022-02-26T19:00:25Z,Managed lifecycle of stateful objects in Clojure
38,Clojure,code-maat,1927,192,Clojure,https://github.com/adamtornhill/code-maat,adamtornhill,12,2021-12-29T08:44:28Z,A command line tool to mine and analyze data from version-control systems
39,Clojure,lumo,1877,92,Clojure,https://github.com/anmonteiro/lumo,anmonteiro,85,2022-02-11T17:46:36Z,"Fast, cross-platform, standalone ClojureScript environment"
40,Clojure,core.async,1851,207,Clojure,https://github.com/clojure/core.async,clojure,0,2022-01-28T21:05:33Z,Facilities for async programming and communication in Clojure
