rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
83,CPP,Hyprland,11959,448,C++,https://github.com/hyprwm/Hyprland,hyprwm,542,2023-11-07T21:16:10Z,Hyprland is a highly customizable dynamic tiling Wayland compositor that doesn't sacrifice on its looks.
84,CPP,mosh,11938,736,C++,https://github.com/mobile-shell/mosh,mobile-shell,145,2023-09-28T00:28:50Z,Mobile Shell
85,CPP,arduino-esp32,11540,7008,C++,https://github.com/espressif/arduino-esp32,espressif,443,2023-11-07T14:14:10Z,Arduino core for the ESP32
86,CPP,scylladb,11462,1115,C++,https://github.com/scylladb/scylladb,scylladb,2497,2023-11-08T02:32:26Z,"NoSQL data store using the seastar framework, compatible with Apache Cassandra"
87,CPP,eos,11302,3706,C++,https://github.com/EOSIO/eos,EOSIO,305,2022-07-27T00:17:50Z,An open source smart contract platform 
88,CPP,bullet3,11262,2788,C++,https://github.com/bulletphysics/bullet3,bulletphysics,140,2023-11-05T21:45:39Z,"Bullet Physics SDK: real-time collision detection and multi-physics simulation for VR, games, visual effects, robotics, machine learning etc."
89,CPP,turicreate,11106,1158,C++,https://github.com/apple/turicreate,apple,499,2023-11-01T06:14:06Z,Turi Create simplifies the development of custom machine learning models.
90,CPP,chineseocr_lite,11034,2165,C++,https://github.com/DayBreak-u/chineseocr_lite,DayBreak-u,231,2023-08-14T21:55:50Z,"超轻量级中文ocr，支持竖排文字识别, 支持ncnn、mnn、tnn推理 ( dbnet(1.8M) + crnn(2.5M) + anglenet(378KB)) 总模型仅4.7M "
91,CPP,ZLMediaKit,10991,2833,C++,https://github.com/ZLMediaKit/ZLMediaKit,ZLMediaKit,53,2023-11-07T15:38:58Z,WebRTC/RTSP/RTMP/HTTP/HLS/HTTP-FLV/WebSocket-FLV/HTTP-TS/HTTP-fMP4/WebSocket-TS/WebSocket-fMP4/GB28181/SRT server and client framework based on C++11
92,CPP,Waifu2x-Extension-GUI,10985,810,C++,https://github.com/AaronFeng753/Waifu2x-Extension-GUI,AaronFeng753,61,2023-11-02T11:51:39Z,"Video, Image and GIF upscale/enlarge(Super-Resolution) and Video frame interpolation. Achieved with Waifu2x,  Real-ESRGAN, Real-CUGAN, RTX Video Super Resolution VSR, SRMD, RealSR, Anime4K, RIFE, IFRNet, CAIN, DAIN,  and ACNet."
93,CPP,vnote,10961,1151,C++,https://github.com/vnotex/vnote,vnotex,601,2023-10-08T15:30:36Z,A pleasant note-taking platform.
94,CPP,dxvk,10901,712,C++,https://github.com/doitsujin/dxvk,doitsujin,211,2023-11-05T14:00:11Z,"Vulkan-based implementation of D3D9, D3D10 and D3D11 for Linux / Wine"
95,CPP,zeal,10757,776,C++,https://github.com/zealdocs/zeal,zealdocs,163,2023-10-29T06:50:41Z,Offline documentation browser inspired by Dash
96,CPP,Hazel,10660,1447,C++,https://github.com/TheCherno/Hazel,TheCherno,78,2023-10-27T16:28:20Z,Hazel Engine
97,CPP,Gource,10638,745,C++,https://github.com/acaudwell/Gource,acaudwell,93,2023-05-17T01:41:48Z,software version control visualization
98,CPP,transmission,10634,1136,C++,https://github.com/transmission/transmission,transmission,537,2023-11-07T22:36:32Z,Official Transmission BitTorrent client repository
99,CPP,cpp-httplib,10601,2061,C++,https://github.com/yhirose/cpp-httplib,yhirose,20,2023-10-30T11:13:40Z,A C++ header-only HTTP/HTTPS server and client library
100,CPP,MuseScore,10490,2343,C++,https://github.com/musescore/MuseScore,musescore,1933,2023-11-07T19:09:18Z,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!"
1,Clojure,FiraCode,73083,3051,Clojure,https://github.com/tonsky/FiraCode,tonsky,365,2023-06-19T17:28:31Z,Free monospaced font with programming ligatures
2,Clojure,metabase,34803,4726,Clojure,https://github.com/metabase/metabase,metabase,3116,2023-11-08T02:53:43Z,"The simplest, fastest way to get business intelligence and analytics to everyone in your company :yum:"
3,Clojure,logseq,26309,1575,Clojure,https://github.com/logseq/logseq,logseq,1382,2023-11-07T18:51:41Z,"A privacy-first, open-source platform for knowledge management and collaboration. Download link:  http://github.com/logseq/logseq/releases. roadmap: http://trello.com/b/8txSM12G/roadmap"
4,Clojure,penpot,24162,1130,Clojure,https://github.com/penpot/penpot,penpot,287,2023-11-07T21:19:14Z,Penpot - The Open-Source design & prototyping platform
5,Clojure,LightTable,11728,944,Clojure,https://github.com/LightTable/LightTable,LightTable,164,2022-06-17T00:20:21Z,The Light Table IDE ⛺
6,Clojure,clojurescript,9132,789,Clojure,https://github.com/clojure/clojurescript,clojure,0,2023-09-28T21:03:38Z,Clojure to JS compiler
7,Clojure,leiningen,7306,1631,Clojure,https://github.com/technomancy/leiningen,technomancy,105,2023-11-05T18:53:37Z,Moved to Codeberg; this is a convenience mirror
8,Clojure,om,6661,379,Clojure,https://github.com/omcljs/om,omcljs,67,2020-08-17T12:30:25Z,ClojureScript interface to Facebook's React
9,Clojure,jepsen,6364,703,Clojure,https://github.com/jepsen-io/jepsen,jepsen-io,54,2023-10-19T14:04:25Z,"A framework for distributed systems verification, with fault injection"
10,Clojure,athens,6328,398,Clojure,https://github.com/athensresearch/athens,athensresearch,298,2023-02-03T12:32:15Z,"ATHENS IS NO LONGER BEING ACTIVELY MAINTAINED. Athens is an open-source, collaborative knowledge graph."
11,Clojure,overtone,5712,456,Clojure,https://github.com/overtone/overtone,overtone,107,2023-11-06T19:44:30Z,Collaborative Programmable Music 
12,Clojure,re-frame,5336,735,Clojure,https://github.com/day8/re-frame,day8,15,2023-11-07T19:58:28Z,"A ClojureScript framework for building user interfaces, leveraging React"
13,Clojure,datascript,5232,300,Clojure,https://github.com/tonsky/datascript,tonsky,70,2023-10-24T16:48:26Z,"Immutable database and Datalog query engine for Clojure, ClojureScript and JS"
14,Clojure,reagent,4677,412,Clojure,https://github.com/reagent-project/reagent,reagent-project,53,2023-08-09T07:39:28Z,A minimalistic ClojureScript interface to React.js
15,Clojure,riemann,4182,531,Clojure,https://github.com/riemann/riemann,riemann,25,2023-10-30T21:18:59Z,"A network event stream processing system, in Clojure."
16,Clojure,compojure,4041,261,Clojure,https://github.com/weavejester/compojure,weavejester,7,2023-05-07T16:36:16Z,A concise routing library for Ring/Clojure
17,Clojure,icepick,3769,211,Clojure,https://github.com/frankiesardo/icepick,frankiesardo,22,2021-05-26T07:01:41Z,Android Instance State made easy
18,Clojure,status-mobile,3739,998,Clojure,https://github.com/status-im/status-mobile,status-im,416,2023-11-07T21:50:54Z,"a free (libre) open source, mobile OS for Ethereum"
19,Clojure,clojure-koans,3687,2121,Clojure,https://github.com/functional-koans/clojure-koans,functional-koans,11,2023-06-21T23:21:28Z,A set of exercises for learning Clojure
20,Clojure,ring,3649,523,Clojure,https://github.com/ring-clojure/ring,ring-clojure,33,2023-11-06T14:19:25Z,Clojure HTTP server abstraction
21,Clojure,babashka,3598,240,Clojure,https://github.com/babashka/babashka,babashka,43,2023-11-02T13:19:05Z,"Native, fast starting Clojure interpreter for scripting"
22,Clojure,mori,3391,150,Clojure,https://github.com/swannodette/mori,swannodette,48,2020-04-19T19:59:59Z,ClojureScript's persistent data structures and supporting API from the comfort of vanilla JavaScript
23,Clojure,modern-cljs,2929,301,Clojure,https://github.com/magomimmo/modern-cljs,magomimmo,32,2020-10-09T18:44:09Z,A series of tutorials on ClojureScript
24,Clojure,quil,2889,163,Clojure,https://github.com/quil/quil,quil,55,2023-11-07T22:19:40Z,Main repo. Quil source code.
25,Clojure,lein-figwheel,2887,216,Clojure,https://github.com/bhauman/lein-figwheel,bhauman,92,2021-11-02T13:59:35Z,Figwheel builds your ClojureScript code and hot loads it into the browser as you are coding!
26,Clojure,swarmpit,2785,272,Clojure,https://github.com/swarmpit/swarmpit,swarmpit,161,2023-07-05T11:06:14Z,Lightweight mobile-friendly Docker Swarm management UI
27,Clojure,instaparse,2669,150,Clojure,https://github.com/Engelberg/instaparse,Engelberg,34,2023-10-04T14:45:03Z,
28,Clojure,pedestal,2618,299,Clojure,https://github.com/pedestal/pedestal,pedestal,34,2023-11-02T22:09:38Z,The Pedestal Server-side Libraries
29,Clojure,awesome-clojure,2592,200,Clojure,https://github.com/razum2um/awesome-clojure,razum2um,2,2023-10-23T16:51:06Z,A curated list of awesome Clojure libraries and resources. Inspired by awesome-... stuff
30,Clojure,hiccup,2581,209,Clojure,https://github.com/weavejester/hiccup,weavejester,19,2023-10-05T13:17:06Z,Fast library for rendering HTML in Clojure
31,Clojure,clojure-cookbook,2551,436,Clojure,https://github.com/clojure-cookbook/clojure-cookbook,clojure-cookbook,36,2021-10-31T20:56:25Z,This is the home of O'Reilly's Clojure Cookbook - http://clojure-cookbook.com
32,Clojure,aleph,2493,240,Clojure,https://github.com/clj-commons/aleph,clj-commons,21,2023-11-07T11:44:30Z,Asynchronous communication for Clojure
33,Clojure,specter,2468,102,Clojure,https://github.com/redplanetlabs/specter,redplanetlabs,29,2023-04-06T09:27:23Z,Clojure(Script)'s missing piece
34,Clojure,schema,2382,257,Clojure,https://github.com/plumatic/schema,plumatic,21,2023-02-09T16:41:56Z,Clojure(Script) library for declarative data description and validation
35,Clojure,xtdb,2374,157,Clojure,https://github.com/xtdb/xtdb,xtdb,426,2023-11-07T14:13:03Z,Bitemporal and dynamic relational database for SQL and Datalog. Developed by @juxt
36,Clojure,code-maat,2250,212,Clojure,https://github.com/adamtornhill/code-maat,adamtornhill,14,2023-06-02T19:13:30Z,A command line tool to mine and analyze data from version-control systems
37,Clojure,incanter,2221,299,Clojure,https://github.com/incanter/incanter,incanter,68,2023-10-22T21:46:27Z,"Clojure-based, R-like statistical computing and graphics environment for the JVM"
38,Clojure,shadow-cljs,2147,171,Clojure,https://github.com/thheller/shadow-cljs,thheller,57,2023-11-03T23:09:19Z,ClojureScript compilation made easy
39,Clojure,component,2056,98,Clojure,https://github.com/stuartsierra/component,stuartsierra,2,2022-02-26T19:00:25Z,Managed lifecycle of stateful objects in Clojure
40,Clojure,onyx,2047,213,Clojure,https://github.com/onyx-platform/onyx,onyx-platform,80,2019-08-31T10:58:07Z,"Distributed, masterless, high performance, fault tolerant data processing"
41,Clojure,maelstrom,1983,141,Clojure,https://github.com/jepsen-io/maelstrom,jepsen-io,12,2023-11-01T00:09:07Z,A workbench for writing toy implementations of distributed systems.
42,Clojure,core.async,1917,215,Clojure,https://github.com/clojure/core.async,clojure,0,2023-08-14T14:46:35Z,Facilities for async programming and communication in Clojure
43,Clojure,lumo,1888,93,Clojure,https://github.com/anmonteiro/lumo,anmonteiro,85,2022-05-16T17:17:30Z,"Fast, cross-platform, standalone ClojureScript environment"
44,Clojure,transit-format,1840,43,Clojure,https://github.com/cognitect/transit-format,cognitect,10,2023-03-31T19:02:35Z,A data interchange format.
45,Clojure,lacinia,1788,167,Clojure,https://github.com/walmartlabs/lacinia,walmartlabs,11,2023-09-17T17:34:59Z,GraphQL implementation in pure Clojure
46,Clojure,boot,1751,188,Clojure,https://github.com/boot-clj/boot,boot-clj,100,2021-04-22T20:43:31Z,Build tooling for Clojure.
47,Clojure,kibit,1744,134,Clojure,https://github.com/clj-commons/kibit,clj-commons,58,2023-09-05T11:03:48Z,There's a function for that!
48,Clojure,clj-http,1741,410,Clojure,https://github.com/dakrone/clj-http,dakrone,47,2023-10-01T17:08:36Z,An idiomatic clojure http client wrapping the apache client. Officially supported version.
49,Clojure,sente,1714,198,Clojure,https://github.com/taoensso/sente,taoensso,13,2023-11-06T11:14:15Z,Realtime web comms for Clojure/Script applications
50,Clojure,Midje,1675,130,Clojure,https://github.com/marick/Midje,marick,42,2023-05-15T21:35:55Z,"Midje provides a migration path from clojure.test to a more flexible, readable, abstract, and gracious style of testing"
51,Clojure,Arcadia,1669,110,Clojure,https://github.com/arcadia-unity/Arcadia,arcadia-unity,50,2023-02-15T19:05:25Z,Clojure in Unity
52,Clojure,honeysql,1654,172,Clojure,https://github.com/seancorfield/honeysql,seancorfield,6,2023-10-28T22:32:53Z,Turn Clojure data structures into SQL
53,Clojure,clj-kondo,1612,287,Clojure,https://github.com/clj-kondo/clj-kondo,clj-kondo,118,2023-11-07T12:11:14Z,Static analyzer and linter for Clojure code that sparks joy
54,Clojure,clerk,1607,76,Clojure,https://github.com/nextjournal/clerk,nextjournal,42,2023-11-07T19:27:50Z,⚡️ Moldable Live Programming for Clojure
55,Clojure,enlive,1603,150,Clojure,https://github.com/cgrand/enlive,cgrand,20,2022-01-17T12:51:48Z,a selector-based (à la CSS) templating and transformation system for Clojure
56,Clojure,closh,1594,69,Clojure,https://github.com/dundalek/closh,dundalek,62,2022-12-05T02:30:31Z,Bash-like shell based on Clojure
57,Clojure,datahike,1558,92,Clojure,https://github.com/replikativ/datahike,replikativ,62,2023-11-07T15:55:43Z,A durable Datalog implementation adaptable for distribution. 
58,Clojure,devcards,1523,114,Clojure,https://github.com/bhauman/devcards,bhauman,25,2023-09-17T15:16:13Z,Devcards aims to provide a visual REPL experience for ClojureScript
59,Clojure,fulcro,1493,137,Clojure,https://github.com/fulcrologic/fulcro,fulcrologic,1,2023-11-04T18:12:57Z,A library for development of single-page full-stack web applications in clj/cljs
60,Clojure,drake,1481,111,Clojure,https://github.com/Factual/drake,Factual,77,2022-04-12T00:06:43Z,"Data workflow tool, like a ""Make for data"""
61,Clojure,plumbing,1479,113,Clojure,https://github.com/plumatic/plumbing,plumatic,11,2023-02-01T03:46:03Z,Prismatic's Clojure(Script) utility belt
62,Clojure,Korma,1478,228,Clojure,https://github.com/korma/Korma,korma,73,2020-10-15T17:12:25Z,Tasty SQL for Clojure.
63,Clojure,cheshire,1465,148,Clojure,https://github.com/dakrone/cheshire,dakrone,43,2023-09-19T19:23:38Z,Clojure JSON and JSON SMILE (binary json format) encoding/decoding
64,Clojure,konstellate,1459,81,Clojure,https://github.com/jeremykross/konstellate,jeremykross,14,2019-07-25T15:08:39Z,Free and Open Source GUI to Visualize Kubernetes Applications.
65,Clojure,seesaw,1443,149,Clojure,https://github.com/clj-commons/seesaw,clj-commons,59,2023-07-28T19:55:45Z,"Seesaw turns the Horror of Swing into a friendly, well-documented, Clojure library"
66,Clojure,yesql,1440,112,Clojure,https://github.com/krisajenkins/yesql,krisajenkins,0,2022-09-01T20:52:30Z,A Clojure library for using SQL.
67,Clojure,electric,1437,32,Clojure,https://github.com/hyperfiddle/electric,hyperfiddle,14,2023-11-07T21:54:45Z,a reactive Clojure dialect for web development that uses a compiler to infer the frontend/backend boundary
68,Clojure,core.logic,1423,122,Clojure,https://github.com/clojure/core.logic,clojure,0,2023-08-16T14:31:04Z,A logic programming library for Clojure & ClojureScript
69,Clojure,timbre,1422,170,Clojure,https://github.com/taoensso/timbre,taoensso,7,2023-11-03T11:07:17Z,Pure Clojure/Script logging library
70,Clojure,Nightcode,1407,129,Clojure,https://github.com/oakes/Nightcode,oakes,32,2021-04-24T06:40:22Z,An IDE for Clojure
71,Clojure,cascalog,1378,181,Clojure,https://github.com/nathanmarz/cascalog,nathanmarz,36,2023-05-18T22:49:55Z,Data processing on Hadoop without the hassle.
72,Clojure,auto-parcel,1371,85,Clojure,https://github.com/frankiesardo/auto-parcel,frankiesardo,10,2017-02-12T15:10:29Z,Android Parcelable models made easy
73,Clojure,reitit,1338,248,Clojure,https://github.com/metosin/reitit,metosin,122,2023-10-30T10:44:31Z,A fast data-driven routing library for Clojure/Script
74,Clojure,malli,1323,185,Clojure,https://github.com/metosin/malli,metosin,145,2023-10-31T20:08:18Z,High-performance Data-Driven Data Specification Library for Clojure/Script.
75,Clojure,duckling_old,1322,223,Clojure,https://github.com/facebookarchive/duckling_old,facebookarchive,67,2019-05-30T14:10:47Z,Deprecated in favor of https://github.com/facebook/duckling
76,Clojure,garden,1322,85,Clojure,https://github.com/noprompt/garden,noprompt,41,2023-05-11T17:13:39Z,Generate CSS with Clojure
77,Clojure,chestnut,1318,98,Clojure,https://github.com/plexus/chestnut,plexus,9,2022-06-23T20:16:06Z,Application template for Clojure + ClojureScript web apps
78,Clojure,core.typed,1276,78,Clojure,https://github.com/clojure/core.typed,clojure,0,2021-11-16T16:47:12Z,An optional type system for Clojure
79,Clojure,cortex,1270,113,Clojure,https://github.com/originrose/cortex,originrose,28,2018-09-10T20:29:23Z,Machine learning in Clojure
80,Clojure,liberator,1256,132,Clojure,https://github.com/clojure-liberator/liberator,clojure-liberator,51,2021-09-28T13:08:50Z,Liberator is a Clojure library for building RESTful applications.
81,Clojure,ultra,1237,35,Clojure,https://github.com/venantius/ultra,venantius,5,2023-02-16T16:23:57Z,A Leiningen plugin for a superior development environment
82,Clojure,ClojureDart,1235,75,Clojure,https://github.com/Tensegritics/ClojureDart,Tensegritics,81,2023-11-06T17:00:46Z,Clojure dialect for Flutter and Dart
83,Clojure,dactyl-manuform,1216,148,Clojure,https://github.com/abstracthat/dactyl-manuform,abstracthat,8,2022-09-30T21:33:56Z,
84,Clojure,mount,1208,86,Clojure,https://github.com/tolitius/mount,tolitius,29,2023-05-30T20:48:04Z,managing Clojure and ClojureScript app state since (reset)
85,Clojure,hitchhiker-tree,1171,65,Clojure,https://github.com/datacrypt-project/hitchhiker-tree,datacrypt-project,14,2018-07-22T21:01:33Z,"Functional, persistent, off-heap, high performance data structure"
86,Clojure,clara-rules,1159,109,Clojure,https://github.com/cerner/clara-rules,cerner,73,2023-08-31T03:59:05Z,Forward-chaining rules in Clojure(Script)
87,Clojure,friend,1158,125,Clojure,https://github.com/cemerick/friend,cemerick,21,2021-03-08T14:41:08Z,An extensible authentication and authorization library for Clojure Ring web applications and services. 
88,Clojure,core.match,1153,64,Clojure,https://github.com/clojure/core.match,clojure,0,2023-08-16T14:36:43Z,An optimized pattern matching library for Clojure
89,Clojure,integrant,1149,63,Clojure,https://github.com/weavejester/integrant,weavejester,12,2023-09-08T14:19:42Z,Micro-framework for data-driven architecture
90,Clojure,frontend,1149,239,Clojure,https://github.com/CircleCI-Archived/frontend,CircleCI-Archived,0,2020-12-03T15:40:49Z,CircleCI's frontend
91,Clojure,criterium,1146,55,Clojure,https://github.com/hugoduncan/criterium,hugoduncan,17,2022-12-28T16:47:32Z,Benchmarking library for clojure
92,Clojure,frak,1131,39,Clojure,https://github.com/noprompt/frak,noprompt,1,2019-04-10T22:38:00Z,Transform collections of strings into regular expressions.
93,Clojure,carmine,1128,126,Clojure,https://github.com/taoensso/carmine,taoensso,1,2023-11-03T11:03:03Z,Redis client + message queue for Clojure
94,Clojure,duct,1115,52,Clojure,https://github.com/duct-framework/duct,duct-framework,10,2021-06-19T11:18:45Z,Server-side application framework for Clojure
95,Clojure,sci,1113,80,Clojure,https://github.com/babashka/sci,babashka,42,2023-10-31T13:08:03Z,Configurable Clojure/Script interpreter suitable for scripting and Clojure DSLs
96,Clojure,test.check,1100,113,Clojure,https://github.com/clojure/test.check,clojure,0,2023-08-10T13:26:32Z,QuickCheck for Clojure
97,Clojure,cljs-devtools,1098,54,Clojure,https://github.com/binaryage/cljs-devtools,binaryage,16,2023-04-08T21:20:05Z,A collection of Chrome DevTools enhancements for ClojureScript developers
98,Clojure,compojure-api,1097,148,Clojure,https://github.com/metosin/compojure-api,metosin,36,2023-02-23T12:00:27Z,Sweet web apis with Compojure & Swagger
99,Clojure,lein-cljsbuild,1095,155,Clojure,https://github.com/emezeske/lein-cljsbuild,emezeske,43,2021-03-19T16:43:38Z,Leiningen plugin to make ClojureScript development easy.
100,Clojure,eastwood,1078,69,Clojure,https://github.com/jonase/eastwood,jonase,32,2023-11-04T16:49:57Z,Clojure lint tool
1,CoffeeScript,SwitchyOmega,20068,3067,CoffeeScript,https://github.com/FelisCatus/SwitchyOmega,FelisCatus,674,2023-10-12T09:24:15Z,Manage and switch between multiple proxies quickly & easily.
2,CoffeeScript,mojs,18137,942,CoffeeScript,https://github.com/mojs/mojs,mojs,36,2023-10-27T20:57:18Z,The motion graphics toolbelt for the web
3,CoffeeScript,coffeescript,16400,2068,CoffeeScript,https://github.com/jashkenas/coffeescript,jashkenas,68,2023-09-19T15:59:28Z,Unfancy JavaScript
4,CoffeeScript,zxcvbn,14257,944,CoffeeScript,https://github.com/dropbox/zxcvbn,dropbox,104,2023-11-05T05:53:02Z,Low-Budget Password Strength Estimation
5,CoffeeScript,codecombat,7847,4129,CoffeeScript,https://github.com/codecombat/codecombat,codecombat,413,2023-11-07T23:32:01Z,Game for learning how to code.
6,CoffeeScript,dynamics.js,7572,457,CoffeeScript,https://github.com/michaelvillar/dynamics.js,michaelvillar,8,2019-02-26T06:19:21Z,Javascript library to create physics-based animations
7,CoffeeScript,morris.js,6945,1248,CoffeeScript,https://github.com/morrisjs/morris.js,morrisjs,286,2021-10-07T12:56:12Z,Pretty time-series line graphs
8,CoffeeScript,At.js,5305,693,CoffeeScript,https://github.com/ichord/At.js,ichord,151,2021-11-18T12:53:24Z,Add Github like mentions autocomplete to your application.
9,CoffeeScript,node-xml2js,4751,605,CoffeeScript,https://github.com/Leonidas-from-XIV/node-xml2js,Leonidas-from-XIV,191,2023-07-30T10:41:35Z,XML to JavaScript object converter.
10,CoffeeScript,aglio,4734,484,CoffeeScript,https://github.com/danielgtaylor/aglio,danielgtaylor,125,2019-05-13T14:40:13Z,An API Blueprint renderer with theme support that outputs static HTML
11,CoffeeScript,vibrant.js,4612,237,CoffeeScript,https://github.com/jariz/vibrant.js,jariz,0,2017-11-28T15:50:23Z,Extract prominent colors from an image. JS port of Android's Palette.
12,CoffeeScript,bootstrap-tour,4421,948,CoffeeScript,https://github.com/sorich87/bootstrap-tour,sorich87,173,2023-10-09T22:35:49Z,Quick and easy product tours with Twitter Bootstrap Popovers
13,CoffeeScript,pivottable,4230,1067,CoffeeScript,https://github.com/nicolaskruchten/pivottable,nicolaskruchten,355,2023-05-12T10:26:34Z,"Open-source Javascript Pivot Table (aka Pivot Grid, Pivot Chart, Cross-Tab) implementation with drag'n'drop."
14,CoffeeScript,yakyak,3828,331,CoffeeScript,https://github.com/yakyak/yakyak,yakyak,87,2022-12-01T04:29:12Z,Desktop chat client for Google Hangouts
15,CoffeeScript,node-csv,3717,265,CoffeeScript,https://github.com/adaltas/node-csv,adaltas,29,2023-11-06T08:27:41Z,Full featured CSV parser with simple api and tested against large datasets.
16,CoffeeScript,activate-power-mode,3568,425,CoffeeScript,https://github.com/JoelBesada/activate-power-mode,JoelBesada,50,2019-05-24T15:52:02Z,Atom package - Activate POWER MODE to write your code in style.
17,CoffeeScript,turbolinks-classic,3556,432,CoffeeScript,https://github.com/turbolinks/turbolinks-classic,turbolinks,40,2017-12-06T23:33:26Z,Classic version of Turbolinks. Now deprecated in favor of Turbolinks 5.
18,CoffeeScript,jquery.payment,3546,707,CoffeeScript,https://github.com/stripe-archive/jquery.payment,stripe-archive,0,2017-08-02T14:10:57Z,"[DEPRECATED] A general purpose library for building credit card forms, validating inputs and formatting numbers.          "
19,CoffeeScript,hubot-scripts,3533,1920,CoffeeScript,https://github.com/github/hubot-scripts,github,0,2017-07-10T16:06:49Z,"DEPRECATED, see https://github.com/github/hubot-scripts/issues/1113 for details - optional scripts for hubot, opt in via hubot-scripts.json"
20,CoffeeScript,wintersmith,3503,338,CoffeeScript,https://github.com/jnordberg/wintersmith,jnordberg,16,2021-07-15T14:10:26Z,A flexible static site generator
21,CoffeeScript,dispatch-proxy,3458,249,CoffeeScript,https://github.com/alexkirsz/dispatch-proxy,alexkirsz,30,2022-05-01T20:03:10Z,"Combine internet connections, increase your download speed"
22,CoffeeScript,pow,3418,272,CoffeeScript,https://github.com/basecamp/pow,basecamp,107,2020-05-14T20:48:22Z,Zero-configuration Rack server for Mac OS X
23,CoffeeScript,pagedraw,3410,457,CoffeeScript,https://github.com/Pagedraw/pagedraw,Pagedraw,12,2023-01-12T01:49:13Z,a UI builder for React web apps
24,CoffeeScript,Keypress,3192,320,CoffeeScript,https://github.com/dmauro/Keypress,dmauro,33,2020-09-06T00:02:02Z,A keyboard input capturing utility in which any key can be a modifier key.
25,CoffeeScript,docpad,3049,250,CoffeeScript,https://github.com/docpad/docpad,docpad,24,2022-11-13T13:01:43Z,"Empower your website frontends with layouts, meta-data, pre-processors (markdown, jade, coffeescript, etc.), partials, skeletons, file watching, querying, and an amazing plugin system. DocPad will streamline your web development process allowing you to craft powerful static sites quicker than ever before."
26,CoffeeScript,sticky-kit,2924,526,CoffeeScript,https://github.com/leafo/sticky-kit,leafo,138,2021-02-23T03:23:59Z,A jQuery plugin for creating smart sticky elements
27,CoffeeScript,butterfly,2881,321,CoffeeScript,https://github.com/paradoxxxzero/butterfly,paradoxxxzero,82,2020-05-25T04:55:13Z,A web terminal based on websocket and tornado
28,CoffeeScript,engine,2870,119,CoffeeScript,https://github.com/gss/engine,gss,113,2019-12-17T00:22:16Z,GSS engine
29,CoffeeScript,chaplin,2858,240,CoffeeScript,https://github.com/chaplinjs/chaplin,chaplinjs,42,2022-12-30T06:52:38Z,HTML5 application architecture using Backbone.js
30,CoffeeScript,talk-os,2732,815,CoffeeScript,https://github.com/jianliaoim/talk-os,jianliaoim,9,2017-09-05T02:27:58Z,Open source version of jianliao.com
31,CoffeeScript,psd.js,2619,414,CoffeeScript,https://github.com/meltingice/psd.js,meltingice,160,2023-03-06T11:33:25Z,A Photoshop PSD file parser for NodeJS and browsers
32,CoffeeScript,angular-google-maps,2529,1122,CoffeeScript,https://github.com/angular-ui/angular-google-maps,angular-ui,337,2018-11-14T19:00:52Z,AngularJS directives for the Google Maps Javascript API
33,CoffeeScript,cloudtunes,2483,243,CoffeeScript,https://github.com/jkbrzt/cloudtunes,jkbrzt,19,2023-08-26T13:17:48Z,"Web-based music player for the cloud :cloud: :notes: Play music from YouTube, Dropbox, etc."
34,CoffeeScript,hallo,2443,324,CoffeeScript,https://github.com/bergie/hallo,bergie,89,2020-09-03T15:39:25Z,Simple rich text editor (contentEditable) for jQuery UI
35,CoffeeScript,oriDomi,2408,212,CoffeeScript,https://github.com/dmotz/oriDomi,dmotz,9,2018-07-14T18:10:28Z,🪭 Fold up DOM elements like paper
36,CoffeeScript,hubot-slack,2300,670,CoffeeScript,https://github.com/slackapi/hubot-slack,slackapi,19,2023-09-23T23:15:20Z,Slack Developer Kit for Hubot
37,CoffeeScript,node-cache,2117,134,CoffeeScript,https://github.com/node-cache/node-cache,node-cache,51,2023-10-22T18:57:28Z,a node internal (in-memory) caching module
38,CoffeeScript,js2coffee,2078,253,CoffeeScript,https://github.com/js2coffee/js2coffee,js2coffee,85,2022-01-18T08:55:21Z,Compile JavaScript to CoffeeScript
39,CoffeeScript,QuoJS,2077,274,CoffeeScript,https://github.com/soyjavi/QuoJS,soyjavi,23,2018-09-03T00:16:56Z,Micro #JavaScript Library for Mobile Devices
40,CoffeeScript,shadowsocks-gui,2004,1194,CoffeeScript,https://github.com/shadowsocks/shadowsocks-gui,shadowsocks,0,2018-09-24T04:39:12Z,Shadowsocks GUI client
41,CoffeeScript,CoffeeScriptRedux,1844,118,CoffeeScript,https://github.com/michaelficarra/CoffeeScriptRedux,michaelficarra,91,2022-07-19T20:35:10Z,:sweat: rewrite of the CoffeeScript compiler with proper compiler design principles and a focus on robustness and extensibility
42,CoffeeScript,local_time,1821,124,CoffeeScript,https://github.com/basecamp/local_time,basecamp,7,2023-10-20T23:46:08Z,"Rails engine for cache-friendly, client-side local time"
43,CoffeeScript,ng-token-auth,1809,245,CoffeeScript,https://github.com/lynndylanhurley/ng-token-auth,lynndylanhurley,97,2022-12-06T18:43:58Z,Token based authentication module for angular.js.
44,CoffeeScript,camo,1766,400,CoffeeScript,https://github.com/atmos/camo,atmos,17,2021-04-04T19:59:16Z,:lock: an http proxy to route images through SSL
